"Time","value"
2024-10-22 05:30:00,16.0
2024-10-22 05:30:00,11.7
2024-10-22 05:30:00,23.9
2024-10-22 05:30:00,31.1
2024-10-22 05:30:00,28.0
2024-10-22 05:30:00,20.0
2024-10-22 05:30:00,27.0
2024-10-22 05:30:00,19.6
2024-10-22 05:30:00,24.0
2024-10-22 05:30:00,30.4
2024-10-22 05:30:00,24.0
2024-10-22 05:30:00,26.8
2024-10-22 05:30:00,25.9
2024-10-22 05:30:01,29.2
2024-10-22 05:30:01,21.0
2024-10-22 05:30:01,51.1
2024-10-22 05:30:01,49.8
2024-10-22 05:30:01,38.6
2024-10-22 05:30:01,44.5
2024-10-22 05:30:01,30.2
2024-10-22 05:30:01,127
2024-10-22 05:30:01,48.5
2024-10-22 05:30:01,98.1
2024-10-22 05:30:01,67.8
2024-10-22 05:30:01,79.3
2024-10-22 05:30:02,27.9
2024-10-22 05:30:02,29.9
2024-10-22 05:30:02,54.5
2024-10-22 05:30:02,65.0
2024-10-22 05:30:02,63.6
2024-10-22 05:30:02,97.7
2024-10-22 05:30:02,52.3
2024-10-22 05:30:02,58.3
2024-10-22 05:30:02,72.1
2024-10-22 05:30:02,28.7
2024-10-22 05:30:02,38.8
2024-10-22 05:30:02,32.2
2024-10-22 05:30:02,15.6
2024-10-22 05:30:02,16.6
2024-10-22 05:30:03,26.1
2024-10-22 05:30:03,27.1
2024-10-22 05:30:03,153
2024-10-22 05:30:03,209
2024-10-22 05:30:03,50.7
2024-10-22 05:30:03,76.5
2024-10-22 05:30:03,110
2024-10-22 05:30:03,49.6
2024-10-22 05:30:03,85.5
2024-10-22 05:30:03,101
2024-10-22 05:30:04,14.5
2024-10-22 05:30:04,7.76
2024-10-22 05:30:04,7.13
2024-10-22 05:30:04,6.48
2024-10-22 05:30:04,5.83
2024-10-22 05:30:04,5.04
2024-10-22 05:30:04,3.65
2024-10-22 05:30:04,2.00
2024-10-22 05:30:04,4.68
2024-10-22 05:30:04,3.11
2024-10-22 05:30:04,2.01
2024-10-22 05:30:04,2.81
2024-10-22 05:30:05,2.67
2024-10-22 05:30:05,17.0
2024-10-22 05:30:05,22.6
2024-10-22 05:30:05,22.5
2024-10-22 05:30:05,5.00
2024-10-22 05:30:05,8.19
2024-10-22 05:30:05,4.90
2024-10-22 05:30:05,3.92
2024-10-22 05:30:05,3.83
2024-10-22 05:30:05,4.50
2024-10-22 05:30:05,3.00
2024-10-22 05:30:05,3.61
2024-10-22 05:30:06,13.3
2024-10-22 05:30:06,2.94
2024-10-22 05:30:06,3.77
2024-10-22 05:30:06,5.84
2024-10-22 05:30:06,12.9
2024-10-22 05:30:06,5.00
2024-10-22 05:30:06,41.5
2024-10-22 05:30:06,10.9
2024-10-22 05:30:06,17.5
2024-10-22 05:30:06,14.6
2024-10-22 05:30:07,23.9
2024-10-22 05:30:07,9.84
2024-10-22 05:30:07,13.0
2024-10-22 05:30:07,15.0
2024-10-22 05:30:07,5.52
2024-10-22 05:30:07,13.8
2024-10-22 05:30:07,3.98
2024-10-22 05:30:07,13.0
2024-10-22 05:30:07,2.89
2024-10-22 05:30:07,4.62
2024-10-22 05:30:07,3.30
2024-10-22 05:30:08,2.82
2024-10-22 05:30:08,3.36
2024-10-22 05:30:08,5.68
2024-10-22 05:30:08,2.70
2024-10-22 05:30:08,4.66
2024-10-22 05:30:08,2.98
2024-10-22 05:30:08,2.00
2024-10-22 05:30:08,2.82
2024-10-22 05:30:08,3.01
2024-10-22 05:30:08,7.67
2024-10-22 05:30:08,3.94
2024-10-22 05:30:08,2.72
2024-10-22 05:30:09,3.09
2024-10-22 05:30:09,3.14
2024-10-22 05:30:09,5.37
2024-10-22 05:30:09,2.88
2024-10-22 05:30:09,7.01
2024-10-22 05:30:09,3.00
2024-10-22 05:30:09,5.72
2024-10-22 05:30:09,3.49
2024-10-22 05:30:09,3.13
2024-10-22 05:30:09,2.68
2024-10-22 05:30:09,2.68
2024-10-22 05:30:09,2.87
2024-10-22 05:30:10,2.66
2024-10-22 05:30:10,2.31
2024-10-22 05:30:10,2.87
2024-10-22 05:30:10,4.00
2024-10-22 05:30:10,2.79
2024-10-22 05:30:10,2.55
2024-10-22 05:30:10,2.49
2024-10-22 05:30:10,2.66
2024-10-22 05:30:10,6.37
2024-10-22 05:30:10,2.30
2024-10-22 05:30:10,2.42
2024-10-22 05:30:10,5.61
2024-10-22 05:30:11,3.00
2024-10-22 05:30:11,3.15
2024-10-22 05:30:11,2.27
2024-10-22 05:30:11,8.68
2024-10-22 05:30:11,6.74
2024-10-22 05:30:11,6.00
2024-10-22 05:30:11,7.72
2024-10-22 05:30:11,24.9
2024-10-22 05:30:11,17.7
2024-10-22 05:30:11,11.7
2024-10-22 05:30:12,16.7
2024-10-22 05:30:12,11.0
2024-10-22 05:30:12,34.2
2024-10-22 05:30:12,65.1
2024-10-22 05:30:12,65.1
2024-10-22 05:30:12,16.0
2024-10-22 05:30:12,6.17
2024-10-22 05:30:12,6.25
2024-10-22 05:30:13,3.30
2024-10-22 05:30:13,5.00
2024-10-22 05:30:13,6.16
2024-10-22 05:30:13,2.44
2024-10-22 05:30:13,5.91
2024-10-22 05:30:13,3.00
2024-10-22 05:30:13,2.75
2024-10-22 05:30:13,4.24
2024-10-22 05:30:13,3.85
2024-10-22 05:30:13,3.53
2024-10-22 05:30:13,3.93
2024-10-22 05:30:13,4.88
2024-10-22 05:30:14,3.16
2024-10-22 05:30:14,5.00
2024-10-22 05:30:14,4.41
2024-10-22 05:30:14,2.86
2024-10-22 05:30:14,2.93
2024-10-22 05:30:14,3.50
2024-10-22 05:30:14,3.00
2024-10-22 05:30:14,5.91
2024-10-22 05:30:14,7.88
2024-10-22 05:30:14,2.57
2024-10-22 05:30:14,1.99
2024-10-22 05:30:14,3.02
2024-10-22 05:30:15,2.75
2024-10-22 05:30:15,3.71
2024-10-22 05:30:15,6.16
2024-10-22 05:30:15,2.66
2024-10-22 05:30:15,4.02
2024-10-22 05:30:15,2.72
2024-10-22 05:30:15,2.49
2024-10-22 05:30:15,2.86
2024-10-22 05:30:15,2.69
2024-10-22 05:30:15,2.93
2024-10-22 05:30:15,2.83
2024-10-22 05:30:15,3.56
2024-10-22 05:30:16,2.91
2024-10-22 05:30:16,2.44
2024-10-22 05:30:16,2.92
2024-10-22 05:30:16,41.0
2024-10-22 05:30:16,63.1
2024-10-22 05:30:16,32.5
2024-10-22 05:30:16,54.6
2024-10-22 05:30:16,60.8
2024-10-22 05:30:16,22.6
2024-10-22 05:30:16,8.55
2024-10-22 05:30:16,30.0
2024-10-22 05:30:17,9.35
2024-10-22 05:30:17,12.4
2024-10-22 05:30:17,17.2
2024-10-22 05:30:17,47.2
2024-10-22 05:30:17,47.9
2024-10-22 05:30:17,8.00
2024-10-22 05:30:17,21.3
2024-10-22 05:30:17,26.3
2024-10-22 05:30:17,7.01
2024-10-22 05:30:17,13.5
2024-10-22 05:30:17,37.5
2024-10-22 05:30:18,8.95
2024-10-22 05:30:18,45.9
2024-10-22 05:30:18,14.1
2024-10-22 05:30:18,5.86
2024-10-22 05:30:18,4.58
2024-10-22 05:30:18,7.03
2024-10-22 05:30:18,3.00
2024-10-22 05:30:18,1.99
2024-10-22 05:30:18,4.09
2024-10-22 05:30:18,3.15
2024-10-22 05:30:18,2.76
2024-10-22 05:30:18,3.72
2024-10-22 05:30:19,3.70
2024-10-22 05:30:19,3.33
2024-10-22 05:30:19,3.07
2024-10-22 05:30:19,3.07
2024-10-22 05:30:19,3.39
2024-10-22 05:30:19,1.93
2024-10-22 05:30:19,3.02
2024-10-22 05:30:19,2.81
2024-10-22 05:30:19,2.96
2024-10-22 05:30:19,3.53
2024-10-22 05:30:19,4.73
2024-10-22 05:30:19,3.19
2024-10-22 05:30:20,2.95
2024-10-22 05:30:20,4.74
2024-10-22 05:30:20,4.28
2024-10-22 05:30:20,3.12
2024-10-22 05:30:20,5.24
2024-10-22 05:30:20,3.00
2024-10-22 05:30:20,5.48
2024-10-22 05:30:20,3.40
2024-10-22 05:30:20,8.84
2024-10-22 05:30:20,5.95
2024-10-22 05:30:20,5.98
2024-10-22 05:30:20,5.00
2024-10-22 05:30:21,32.6
2024-10-22 05:30:21,10.6
2024-10-22 05:30:21,9.73
2024-10-22 05:30:21,14.3
2024-10-22 05:30:21,6.53
2024-10-22 05:30:21,5.54
2024-10-22 05:30:21,12.9
2024-10-22 05:30:21,8.38
2024-10-22 05:30:21,12.7
2024-10-22 05:30:21,6.95
2024-10-22 05:30:21,7.86
2024-10-22 05:30:21,4.32
2024-10-22 05:30:22,10.5
2024-10-22 05:30:22,9.39
2024-10-22 05:30:22,11.8
2024-10-22 05:30:22,5.05
2024-10-22 05:30:22,6.12
2024-10-22 05:30:22,18.4
2024-10-22 05:30:22,4.00
2024-10-22 05:30:22,3.13
2024-10-22 05:30:22,4.47
2024-10-22 05:30:22,3.56
2024-10-22 05:30:22,3.91
2024-10-22 05:30:22,4.00
2024-10-22 05:30:23,4.06
2024-10-22 05:30:23,3.40
2024-10-22 05:30:23,4.05
2024-10-22 05:30:23,3.57
2024-10-22 05:30:23,3.97
2024-10-22 05:30:23,3.44
2024-10-22 05:30:23,3.40
2024-10-22 05:30:23,5.58
2024-10-22 05:30:23,4.77
2024-10-22 05:30:23,2.56
2024-10-22 05:30:23,2.64
2024-10-22 05:30:23,4.38
2024-10-22 05:30:24,3.06
2024-10-22 05:30:24,2.94
2024-10-22 05:30:24,3.75
2024-10-22 05:30:24,3.41
2024-10-22 05:30:24,2.98
2024-10-22 05:30:24,3.03
2024-10-22 05:30:24,3.00
2024-10-22 05:30:24,3.28
2024-10-22 05:30:24,2.80
2024-10-22 05:30:24,4.00
2024-10-22 05:30:24,3.00
2024-10-22 05:30:25,20.8
2024-10-22 05:30:25,3.46
2024-10-22 05:30:25,3.04
2024-10-22 05:30:25,3.03
2024-10-22 05:30:25,3.89
2024-10-22 05:30:25,3.40
2024-10-22 05:30:25,3.60
2024-10-22 05:30:25,3.10
2024-10-22 05:30:25,6.01
2024-10-22 05:30:25,3.56
2024-10-22 05:30:25,3.58
2024-10-22 05:30:25,3.86
2024-10-22 05:30:26,4.89
2024-10-22 05:30:26,5.00
2024-10-22 05:30:26,3.97
2024-10-22 05:30:26,5.00
2024-10-22 05:30:26,3.32
2024-10-22 05:30:26,11.7
2024-10-22 05:30:26,14.0
2024-10-22 05:30:26,43.5
2024-10-22 05:30:26,11.0
2024-10-22 05:30:26,13.5
2024-10-22 05:30:26,14.2
2024-10-22 05:30:27,4.01
2024-10-22 05:30:27,19.4
2024-10-22 05:30:27,39.7
2024-10-22 05:30:27,41.7
2024-10-22 05:30:27,41.4
2024-10-22 05:30:27,20.4
2024-10-22 05:30:27,23.0
2024-10-22 05:30:27,15.9
2024-10-22 05:30:27,9.84
2024-10-22 05:30:27,13.8
2024-10-22 05:30:27,19.4
2024-10-22 05:30:28,26.4
2024-10-22 05:30:28,31.5
2024-10-22 05:30:28,5.30
2024-10-22 05:30:28,3.00
2024-10-22 05:30:28,3.01
2024-10-22 05:30:28,4.00
2024-10-22 05:30:28,4.29
2024-10-22 05:30:28,5.00
2024-10-22 05:30:28,6.96
2024-10-22 05:30:28,3.71
2024-10-22 05:30:28,2.78
2024-10-22 05:30:28,6.02
2024-10-22 05:30:29,2.67
2024-10-22 05:30:29,3.58
2024-10-22 05:30:29,3.31
2024-10-22 05:30:29,2.84
2024-10-22 05:30:29,4.13
2024-10-22 05:30:29,2.63
2024-10-22 05:30:29,3.20
2024-10-22 05:30:29,2.80
2024-10-22 05:30:29,5.53
2024-10-22 05:30:29,3.98
2024-10-22 05:30:29,4.17
2024-10-22 05:30:30,3.67
2024-10-22 05:30:30,2.88
2024-10-22 05:30:30,3.08
2024-10-22 05:30:30,2.85
2024-10-22 05:30:30,1.64
2024-10-22 05:30:30,2.98
2024-10-22 05:30:30,3.00
2024-10-22 05:30:30,2.84
2024-10-22 05:30:30,2.99
2024-10-22 05:30:30,4.36
2024-10-22 05:30:30,3.00
2024-10-22 05:30:30,3.06
2024-10-22 05:30:31,3.36
2024-10-22 05:30:31,20.2
2024-10-22 05:30:31,52.4
2024-10-22 05:30:31,33.6
2024-10-22 05:30:31,8.73
2024-10-22 05:30:31,2.93
2024-10-22 05:30:31,8.24
2024-10-22 05:30:31,4.53
2024-10-22 05:30:31,13.5
2024-10-22 05:30:31,19.6
2024-10-22 05:30:32,14.9
2024-10-22 05:30:32,4
2024-10-22 05:30:32,13.7
2024-10-22 05:30:32,7.83
2024-10-22 05:30:32,53.0
2024-10-22 05:30:32,15.4
2024-10-22 05:30:32,49.1
2024-10-22 05:30:32,25.5
2024-10-22 05:30:32,7.99
2024-10-22 05:30:32,29.5
2024-10-22 05:30:33,4.81
2024-10-22 05:30:33,3.91
2024-10-22 05:30:33,2.54
2024-10-22 05:30:33,3.38
2024-10-22 05:30:33,3.97
2024-10-22 05:30:33,4.36
2024-10-22 05:30:33,3.30
2024-10-22 05:30:33,2.65
2024-10-22 05:30:33,4.83
2024-10-22 05:30:33,2.89
2024-10-22 05:30:33,2.66
2024-10-22 05:30:33,2.78
2024-10-22 05:30:34,2.65
2024-10-22 05:30:34,2.80
2024-10-22 05:30:34,2.86
2024-10-22 05:30:34,2.83
2024-10-22 05:30:34,2.78
2024-10-22 05:30:34,2.51
2024-10-22 05:30:34,2.69
2024-10-22 05:30:34,3.43
2024-10-22 05:30:34,2.92
2024-10-22 05:30:34,5.04
2024-10-22 05:30:34,2.66
2024-10-22 05:30:34,2.87
2024-10-22 05:30:35,2.78
2024-10-22 05:30:35,2.65
2024-10-22 05:30:35,2.79
2024-10-22 05:30:35,2.87
2024-10-22 05:30:35,4.76
2024-10-22 05:30:35,3.54
2024-10-22 05:30:35,2.64
2024-10-22 05:30:35,2.75
2024-10-22 05:30:35,2.90
2024-10-22 05:30:35,2.88
2024-10-22 05:30:35,2.67
2024-10-22 05:30:35,2.89
2024-10-22 05:30:36,2.93
2024-10-22 05:30:36,3.14
2024-10-22 05:30:36,3.04
2024-10-22 05:30:36,4.00
2024-10-22 05:30:36,6.98
2024-10-22 05:30:36,11.0
2024-10-22 05:30:36,3.72
2024-10-22 05:30:36,4.99
2024-10-22 05:30:36,4.00
2024-10-22 05:30:36,7.02
2024-10-22 05:30:36,11.8
2024-10-22 05:30:36,5.00
2024-10-22 05:30:37,15.7
2024-10-22 05:30:37,66.4
2024-10-22 05:30:37,17.2
2024-10-22 05:30:37,11.7
2024-10-22 05:30:37,9.16
2024-10-22 05:30:37,6.17
2024-10-22 05:30:37,3.01
2024-10-22 05:30:37,3.01
2024-10-22 05:30:37,2.79
2024-10-22 05:30:37,3.88
2024-10-22 05:30:37,2.66
2024-10-22 05:30:37,6.00
2024-10-22 05:30:38,2.83
2024-10-22 05:30:38,2.94
2024-10-22 05:30:38,2.80
2024-10-22 05:30:38,38.0
2024-10-22 05:30:38,15.8
2024-10-22 05:30:38,6.13
2024-10-22 05:30:38,3.19
2024-10-22 05:30:38,2.84
2024-10-22 05:30:38,2.85
2024-10-22 05:30:38,3.94
2024-10-22 05:30:38,3.96
2024-10-22 05:30:38,3.16
2024-10-22 05:30:39,2.94
2024-10-22 05:30:39,3.05
2024-10-22 05:30:39,3.11
2024-10-22 05:30:39,3.22
2024-10-22 05:30:39,3.00
2024-10-22 05:30:39,3.36
2024-10-22 05:30:39,2.82
2024-10-22 05:30:39,2.92
2024-10-22 05:30:39,3.01
2024-10-22 05:30:39,3.22
2024-10-22 05:30:39,2.93
2024-10-22 05:30:39,3.00
2024-10-22 05:30:40,3.50
2024-10-22 05:30:40,2.95
2024-10-22 05:30:40,4.03
2024-10-22 05:30:40,2.96
2024-10-22 05:30:40,2.90
2024-10-22 05:30:40,2.62
2024-10-22 05:30:40,3.62
2024-10-22 05:30:40,3.78
2024-10-22 05:30:40,2.00
2024-10-22 05:30:40,2.73
2024-10-22 05:30:40,3.71
2024-10-22 05:30:40,2.73
2024-10-22 05:30:41,4.63
2024-10-22 05:30:41,3.00
2024-10-22 05:30:41,8.02
2024-10-22 05:30:41,8.67
2024-10-22 05:30:41,4.89
2024-10-22 05:30:41,4.00
2024-10-22 05:30:41,4.69
2024-10-22 05:30:41,10.4
2024-10-22 05:30:41,6.70
2024-10-22 05:30:41,7.55
2024-10-22 05:30:41,8.65
2024-10-22 05:30:41,7.99
2024-10-22 05:30:42,5.00
2024-10-22 05:30:42,4.96
2024-10-22 05:30:42,4.89
2024-10-22 05:30:42,3.49
2024-10-22 05:30:42,2.29
2024-10-22 05:30:42,3.38
2024-10-22 05:30:42,2.67
2024-10-22 05:30:42,2.90
2024-10-22 05:30:42,4.99
2024-10-22 05:30:42,2.74
2024-10-22 05:30:42,2.78
2024-10-22 05:30:42,3.24
2024-10-22 05:30:43,5.77
2024-10-22 05:30:43,2.98
2024-10-22 05:30:43,2.83
2024-10-22 05:30:43,3.54
2024-10-22 05:30:43,3.26
2024-10-22 05:30:43,2.95
2024-10-22 05:30:43,2.87
2024-10-22 05:30:43,2.49
2024-10-22 05:30:43,3.30
2024-10-22 05:30:43,3.61
2024-10-22 05:30:43,2.83
2024-10-22 05:30:43,2.73
2024-10-22 05:30:44,5.01
2024-10-22 05:30:44,2.93
2024-10-22 05:30:44,2.66
2024-10-22 05:30:44,2.82
2024-10-22 05:30:44,2.84
2024-10-22 05:30:44,3.20
2024-10-22 05:30:44,2.80
2024-10-22 05:30:44,3.03
2024-10-22 05:30:44,2.72
2024-10-22 05:30:44,3.70
2024-10-22 05:30:44,3.01
2024-10-22 05:30:44,4.00
2024-10-22 05:30:45,2.83
2024-10-22 05:30:45,1.68
2024-10-22 05:30:45,3.15
2024-10-22 05:30:45,2.79
2024-10-22 05:30:45,3.42
2024-10-22 05:30:45,2.87
2024-10-22 05:30:45,3.15
2024-10-22 05:30:45,5.01
2024-10-22 05:30:45,2.88
2024-10-22 05:30:45,3.31
2024-10-22 05:30:45,2.85
2024-10-22 05:30:45,2.68
2024-10-22 05:30:46,11.4
2024-10-22 05:30:46,5.16
2024-10-22 05:30:46,14.7
2024-10-22 05:30:46,6.74
2024-10-22 05:30:46,8.87
2024-10-22 05:30:46,5.35
2024-10-22 05:30:46,15.5
2024-10-22 05:30:46,9.62
2024-10-22 05:30:46,9.49
2024-10-22 05:30:46,11.5
2024-10-22 05:30:46,3.91
2024-10-22 05:30:46,6.06
2024-10-22 05:30:47,5.00
2024-10-22 05:30:47,3.99
2024-10-22 05:30:47,8.01
2024-10-22 05:30:47,2.49
2024-10-22 05:30:47,3.00
2024-10-22 05:30:47,6.37
2024-10-22 05:30:47,3.18
2024-10-22 05:30:47,2.93
2024-10-22 05:30:47,2.91
2024-10-22 05:30:47,2.81
2024-10-22 05:30:47,2.31
2024-10-22 05:30:47,3.75
2024-10-22 05:30:48,4.01
2024-10-22 05:30:48,2.58
2024-10-22 05:30:48,4.86
2024-10-22 05:30:48,2.94
2024-10-22 05:30:48,3.26
2024-10-22 05:30:48,3.81
2024-10-22 05:30:48,3.16
2024-10-22 05:30:48,3.25
2024-10-22 05:30:48,3.13
2024-10-22 05:30:48,2.77
2024-10-22 05:30:48,2.18
2024-10-22 05:30:48,2.82
2024-10-22 05:30:49,2.81
2024-10-22 05:30:49,2.73
2024-10-22 05:30:49,2.80
2024-10-22 05:30:49,3.13
2024-10-22 05:30:49,3.29
2024-10-22 05:30:49,3.07
2024-10-22 05:30:49,2.91
2024-10-22 05:30:49,2.71
2024-10-22 05:30:49,3.71
2024-10-22 05:30:49,3.99
2024-10-22 05:30:49,2.51
2024-10-22 05:30:49,3.26
2024-10-22 05:30:50,3.10
2024-10-22 05:30:50,2.49
2024-10-22 05:30:50,2.95
2024-10-22 05:30:50,2.88
2024-10-22 05:30:50,36.7
2024-10-22 05:30:50,5.11
2024-10-22 05:30:50,4.38
2024-10-22 05:30:50,3.31
2024-10-22 05:30:50,3.53
2024-10-22 05:30:50,3.24
2024-10-22 05:30:51,3.33
2024-10-22 05:30:51,2.49
2024-10-22 05:30:51,5.89
2024-10-22 05:30:51,3.37
2024-10-22 05:30:51,7.09
2024-10-22 05:30:51,3.10
2024-10-22 05:30:51,10.5
2024-10-22 05:30:51,5.00
2024-10-22 05:30:51,7.52
2024-10-22 05:30:51,5.00
2024-10-22 05:30:51,3.00
2024-10-22 05:30:51,8.66
2024-10-22 05:30:52,3.83
2024-10-22 05:30:52,5.57
2024-10-22 05:30:52,2.55
2024-10-22 05:30:52,3.26
2024-10-22 05:30:52,2.71
2024-10-22 05:30:52,2.63
2024-10-22 05:30:52,3.04
2024-10-22 05:30:52,5.10
2024-10-22 05:30:52,3.61
2024-10-22 05:30:52,3.54
2024-10-22 05:30:52,2.86
2024-10-22 05:30:52,8.48
2024-10-22 05:30:53,3.40
2024-10-22 05:30:53,5.55
2024-10-22 05:30:53,2.67
2024-10-22 05:30:53,2.83
2024-10-22 05:30:53,3.36
2024-10-22 05:30:53,1.68
2024-10-22 05:30:53,3.35
2024-10-22 05:30:53,3.29
2024-10-22 05:30:53,3.13
2024-10-22 05:30:53,3.07
2024-10-22 05:30:53,2.94
2024-10-22 05:30:53,3.04
2024-10-22 05:30:54,4.00
2024-10-22 05:30:54,4.32
2024-10-22 05:30:54,2.70
2024-10-22 05:30:54,3.08
2024-10-22 05:30:54,2.90
2024-10-22 05:30:54,4.48
2024-10-22 05:30:54,1.68
2024-10-22 05:30:54,2.93
2024-10-22 05:30:54,2.64
2024-10-22 05:30:54,2.97
2024-10-22 05:30:54,2.85
2024-10-22 05:30:54,5.66
2024-10-22 05:30:55,3.60
2024-10-22 05:30:55,2.79
2024-10-22 05:30:55,2.65
2024-10-22 05:30:55,2.61
2024-10-22 05:30:55,2.68
2024-10-22 05:30:55,2.19
2024-10-22 05:30:55,2.54
2024-10-22 05:30:55,3.21
2024-10-22 05:30:55,5.09
2024-10-22 05:30:55,2.66
2024-10-22 05:30:55,3.01
2024-10-22 05:30:55,3.00
2024-10-22 05:30:56,2.11
2024-10-22 05:30:56,14.5
2024-10-22 05:30:56,9.19
2024-10-22 05:30:56,4.00
2024-10-22 05:30:56,3.31
2024-10-22 05:30:56,9.52
2024-10-22 05:30:56,10.1
2024-10-22 05:30:56,2.74
2024-10-22 05:30:56,8.21
2024-10-22 05:30:56,8.18
2024-10-22 05:30:56,2.64
2024-10-22 05:30:56,3.22
2024-10-22 05:30:57,4.93
2024-10-22 05:30:57,6.63
2024-10-22 05:30:57,2.47
2024-10-22 05:30:57,2.62
2024-10-22 05:30:57,4.88
2024-10-22 05:30:57,2.71
2024-10-22 05:30:57,2.83
2024-10-22 05:30:57,2.65
2024-10-22 05:30:57,2.76
2024-10-22 05:30:57,3.37
2024-10-22 05:30:57,2.96
2024-10-22 05:30:58,4.98
2024-10-22 05:30:58,3.16
2024-10-22 05:30:58,2.57
2024-10-22 05:30:58,3.17
2024-10-22 05:30:58,4.82
2024-10-22 05:30:58,2.71
2024-10-22 05:30:58,2.60
2024-10-22 05:30:58,2.85
2024-10-22 05:30:58,2.63
2024-10-22 05:30:58,2.81
2024-10-22 05:30:58,2.72
2024-10-22 05:30:58,2.52
2024-10-22 05:30:59,2.71
2024-10-22 05:30:59,3.80
2024-10-22 05:30:59,2.97
2024-10-22 05:30:59,4.00
2024-10-22 05:30:59,6.35
2024-10-22 05:30:59,3.63
2024-10-22 05:30:59,2.95
2024-10-22 05:30:59,2.65
2024-10-22 05:30:59,15.0
2024-10-22 05:30:59,2.91
2024-10-22 05:30:59,2.89
2024-10-22 05:30:59,3.37
2024-10-22 05:31:00,6.41
2024-10-22 05:31:00,4.27
2024-10-22 05:31:00,5.13
2024-10-22 05:31:00,3.05
2024-10-22 05:31:00,8.14
2024-10-22 05:31:00,3.00
2024-10-22 05:31:00,8.87
2024-10-22 05:31:00,2.97
2024-10-22 05:31:00,2.70
2024-10-22 05:31:00,2.63
2024-10-22 05:31:00,5.16
2024-10-22 05:31:00,2.32
2024-10-22 05:31:01,3.00
2024-10-22 05:31:01,3.38
2024-10-22 05:31:01,2.88
2024-10-22 05:31:01,20.9
2024-10-22 05:31:01,17.7
2024-10-22 05:31:01,21.0
2024-10-22 05:31:01,6.00
2024-10-22 05:31:01,4.12
2024-10-22 05:31:01,8.49
2024-10-22 05:31:01,7.99
2024-10-22 05:31:01,11.0
2024-10-22 05:31:02,8.80

